route_type,from_city,to_city,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
city_to_city,miami,coral-gables,6,7,22,miami-to-coral-gables,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,coral-gables,6,7,22,miami-to-coral-gables,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,coral-gables,6,7,22,miami-to-coral-gables,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,coral-gables,6,7,22,miami-to-coral-gables,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,coral-gables,6,7,22,miami-to-coral-gables,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,doral,12,13,22,miami-to-doral,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,doral,12,13,22,miami-to-doral,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,doral,12,13,22,miami-to-doral,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,doral,12,13,22,miami-to-doral,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,doral,12,13,22,miami-to-doral,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,aventura,15,17,22,miami-to-aventura,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,aventura,15,17,22,miami-to-aventura,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,aventura,15,17,22,miami-to-aventura,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,aventura,15,17,22,miami-to-aventura,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,aventura,15,17,22,miami-to-aventura,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,bal-harbour,11,12,22,miami-to-bal-harbour,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,bal-harbour,11,12,22,miami-to-bal-harbour,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,bal-harbour,11,12,22,miami-to-bal-harbour,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,bal-harbour,11,12,22,miami-to-bal-harbour,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,bal-harbour,11,12,22,miami-to-bal-harbour,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,bay-harbor-islands,10,11,22,miami-to-bay-harbor-islands,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,bay-harbor-islands,10,11,22,miami-to-bay-harbor-islands,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,bay-harbor-islands,10,11,22,miami-to-bay-harbor-islands,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,bay-harbor-islands,10,11,22,miami-to-bay-harbor-islands,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,bay-harbor-islands,10,11,22,miami-to-bay-harbor-islands,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,cutler-bay,17,19,22,miami-to-cutler-bay,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,cutler-bay,17,19,22,miami-to-cutler-bay,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,cutler-bay,17,19,22,miami-to-cutler-bay,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,cutler-bay,17,19,22,miami-to-cutler-bay,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,cutler-bay,17,19,22,miami-to-cutler-bay,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,el-portal,7,8,22,miami-to-el-portal,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,el-portal,7,8,22,miami-to-el-portal,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,el-portal,7,8,22,miami-to-el-portal,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,el-portal,7,8,22,miami-to-el-portal,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,el-portal,7,8,22,miami-to-el-portal,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,florida-city,31,34,22,miami-to-florida-city,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,florida-city,31,34,22,miami-to-florida-city,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,florida-city,31,34,22,miami-to-florida-city,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,florida-city,31,34,22,miami-to-florida-city,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,florida-city,31,34,22,miami-to-florida-city,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,golden-beach,16,18,22,miami-to-golden-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,golden-beach,16,18,22,miami-to-golden-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,golden-beach,16,18,22,miami-to-golden-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,golden-beach,16,18,22,miami-to-golden-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,golden-beach,16,18,22,miami-to-golden-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,hialeah,9,10,22,miami-to-hialeah,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,hialeah,9,10,22,miami-to-hialeah,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,hialeah,9,10,22,miami-to-hialeah,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,hialeah,9,10,22,miami-to-hialeah,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,hialeah,9,10,22,miami-to-hialeah,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,hialeah-gardens,12,13,22,miami-to-hialeah-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,hialeah-gardens,12,13,22,miami-to-hialeah-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,hialeah-gardens,12,13,22,miami-to-hialeah-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,hialeah-gardens,12,13,22,miami-to-hialeah-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,hialeah-gardens,12,13,22,miami-to-hialeah-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,homestead,30,32,22,miami-to-homestead,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,homestead,30,32,22,miami-to-homestead,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,homestead,30,32,22,miami-to-homestead,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,homestead,30,32,22,miami-to-homestead,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,homestead,30,32,22,miami-to-homestead,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,indian-creek,10,11,22,miami-to-indian-creek,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,indian-creek,10,11,22,miami-to-indian-creek,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,indian-creek,10,11,22,miami-to-indian-creek,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,indian-creek,10,11,22,miami-to-indian-creek,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,indian-creek,10,11,22,miami-to-indian-creek,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,key-biscayne,6,6,22,miami-to-key-biscayne,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,key-biscayne,6,6,22,miami-to-key-biscayne,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,key-biscayne,6,6,22,miami-to-key-biscayne,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,key-biscayne,6,6,22,miami-to-key-biscayne,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,key-biscayne,6,6,22,miami-to-key-biscayne,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,medley,12,13,22,miami-to-medley,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,medley,12,13,22,miami-to-medley,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,medley,12,13,22,miami-to-medley,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,medley,12,13,22,miami-to-medley,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,medley,12,13,22,miami-to-medley,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,miami-beach,5,5,22,miami-to-miami-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-beach,5,5,22,miami-to-miami-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-beach,5,5,22,miami-to-miami-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,miami-beach,5,5,22,miami-to-miami-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,miami-beach,5,5,22,miami-to-miami-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,miami-gardens,14,15,22,miami-to-miami-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-gardens,14,15,22,miami-to-miami-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-gardens,14,15,22,miami-to-miami-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,miami-gardens,14,15,22,miami-to-miami-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,miami-gardens,14,15,22,miami-to-miami-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,miami-lakes,14,15,22,miami-to-miami-lakes,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-lakes,14,15,22,miami-to-miami-lakes,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-lakes,14,15,22,miami-to-miami-lakes,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,miami-lakes,14,15,22,miami-to-miami-lakes,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,miami-lakes,14,15,22,miami-to-miami-lakes,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,miami-shores,8,8,22,miami-to-miami-shores,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-shores,8,8,22,miami-to-miami-shores,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-shores,8,8,22,miami-to-miami-shores,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,miami-shores,8,8,22,miami-to-miami-shores,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,miami-shores,8,8,22,miami-to-miami-shores,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,miami-springs,8,9,22,miami-to-miami-springs,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-springs,8,9,22,miami-to-miami-springs,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,miami-springs,8,9,22,miami-to-miami-springs,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,miami-springs,8,9,22,miami-to-miami-springs,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,miami-springs,8,9,22,miami-to-miami-springs,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,north-bay-village,7,8,22,miami-to-north-bay-village,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-bay-village,7,8,22,miami-to-north-bay-village,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-bay-village,7,8,22,miami-to-north-bay-village,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,north-bay-village,7,8,22,miami-to-north-bay-village,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,north-bay-village,7,8,22,miami-to-north-bay-village,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,north-miami,10,11,22,miami-to-north-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-miami,10,11,22,miami-to-north-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-miami,10,11,22,miami-to-north-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,north-miami,10,11,22,miami-to-north-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,north-miami,10,11,22,miami-to-north-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,north-miami-beach,13,14,22,miami-to-north-miami-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-miami-beach,13,14,22,miami-to-north-miami-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,north-miami-beach,13,14,22,miami-to-north-miami-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,north-miami-beach,13,14,22,miami-to-north-miami-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,north-miami-beach,13,14,22,miami-to-north-miami-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,opa-locka,11,12,22,miami-to-opa-locka,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,opa-locka,11,12,22,miami-to-opa-locka,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,opa-locka,11,12,22,miami-to-opa-locka,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,opa-locka,11,12,22,miami-to-opa-locka,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,opa-locka,11,12,22,miami-to-opa-locka,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,palmetto-bay,14,15,22,miami-to-palmetto-bay,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,palmetto-bay,14,15,22,miami-to-palmetto-bay,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,palmetto-bay,14,15,22,miami-to-palmetto-bay,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,palmetto-bay,14,15,22,miami-to-palmetto-bay,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,palmetto-bay,14,15,22,miami-to-palmetto-bay,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,pinecrest,11,12,22,miami-to-pinecrest,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,pinecrest,11,12,22,miami-to-pinecrest,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,pinecrest,11,12,22,miami-to-pinecrest,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,pinecrest,11,12,22,miami-to-pinecrest,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,pinecrest,11,12,22,miami-to-pinecrest,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,south-miami,8,9,22,miami-to-south-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,south-miami,8,9,22,miami-to-south-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,south-miami,8,9,22,miami-to-south-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,south-miami,8,9,22,miami-to-south-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,south-miami,8,9,22,miami-to-south-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,sunny-isles-beach,14,16,22,miami-to-sunny-isles-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,sunny-isles-beach,14,16,22,miami-to-sunny-isles-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,sunny-isles-beach,14,16,22,miami-to-sunny-isles-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,sunny-isles-beach,14,16,22,miami-to-sunny-isles-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,sunny-isles-beach,14,16,22,miami-to-sunny-isles-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,surfside,10,11,22,miami-to-surfside,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,surfside,10,11,22,miami-to-surfside,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,surfside,10,11,22,miami-to-surfside,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,surfside,10,11,22,miami-to-surfside,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,surfside,10,11,22,miami-to-surfside,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,sweetwater,12,14,22,miami-to-sweetwater,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,sweetwater,12,14,22,miami-to-sweetwater,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,sweetwater,12,14,22,miami-to-sweetwater,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,sweetwater,12,14,22,miami-to-sweetwater,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,sweetwater,12,14,22,miami-to-sweetwater,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,virginia-gardens,8,9,22,miami-to-virginia-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,virginia-gardens,8,9,22,miami-to-virginia-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,virginia-gardens,8,9,22,miami-to-virginia-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,virginia-gardens,8,9,22,miami-to-virginia-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,virginia-gardens,8,9,22,miami-to-virginia-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,west-miami,7,8,22,miami-to-west-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,west-miami,7,8,22,miami-to-west-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,west-miami,7,8,22,miami-to-west-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,west-miami,7,8,22,miami-to-west-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,west-miami,7,8,22,miami-to-west-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,westchester,9,10,22,miami-to-westchester,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,westchester,9,10,22,miami-to-westchester,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,westchester,9,10,22,miami-to-westchester,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,westchester,9,10,22,miami-to-westchester,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,westchester,9,10,22,miami-to-westchester,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,kendall,11,12,22,miami-to-kendall,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,kendall,11,12,22,miami-to-kendall,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,kendall,11,12,22,miami-to-kendall,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,kendall,11,12,22,miami-to-kendall,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,kendall,11,12,22,miami-to-kendall,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,fort-lauderdale,28,30,22,miami-to-fort-lauderdale,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,fort-lauderdale,28,30,22,miami-to-fort-lauderdale,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,fort-lauderdale,28,30,22,miami-to-fort-lauderdale,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,fort-lauderdale,28,30,22,miami-to-fort-lauderdale,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,fort-lauderdale,28,30,22,miami-to-fort-lauderdale,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,coral-gables,miami,6,7,11,coral-gables-to-miami,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,miami,6,7,11,coral-gables-to-miami,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,miami,6,7,11,coral-gables-to-miami,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,miami,6,7,11,coral-gables-to-miami,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,miami,6,7,11,coral-gables-to-miami,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,doral,10,10,11,coral-gables-to-doral,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,doral,10,10,11,coral-gables-to-doral,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,doral,10,10,11,coral-gables-to-doral,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,doral,10,10,11,coral-gables-to-doral,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,doral,10,10,11,coral-gables-to-doral,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,aventura,20,22,11,coral-gables-to-aventura,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,aventura,20,22,11,coral-gables-to-aventura,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,aventura,20,22,11,coral-gables-to-aventura,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,aventura,20,22,11,coral-gables-to-aventura,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,aventura,20,22,11,coral-gables-to-aventura,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,bal-harbour,16,17,11,coral-gables-to-bal-harbour,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,bal-harbour,16,17,11,coral-gables-to-bal-harbour,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,bal-harbour,16,17,11,coral-gables-to-bal-harbour,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,bal-harbour,16,17,11,coral-gables-to-bal-harbour,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,bal-harbour,16,17,11,coral-gables-to-bal-harbour,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,bay-harbor-islands,16,17,11,coral-gables-to-bay-harbor-islands,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,bay-harbor-islands,16,17,11,coral-gables-to-bay-harbor-islands,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,bay-harbor-islands,16,17,11,coral-gables-to-bay-harbor-islands,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,bay-harbor-islands,16,17,11,coral-gables-to-bay-harbor-islands,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,bay-harbor-islands,16,17,11,coral-gables-to-bay-harbor-islands,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,cutler-bay,12,13,11,coral-gables-to-cutler-bay,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,cutler-bay,12,13,11,coral-gables-to-cutler-bay,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,cutler-bay,12,13,11,coral-gables-to-cutler-bay,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,cutler-bay,12,13,11,coral-gables-to-cutler-bay,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,cutler-bay,12,13,11,coral-gables-to-cutler-bay,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,el-portal,11,13,11,coral-gables-to-el-portal,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,el-portal,11,13,11,coral-gables-to-el-portal,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,el-portal,11,13,11,coral-gables-to-el-portal,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,el-portal,11,13,11,coral-gables-to-el-portal,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,el-portal,11,13,11,coral-gables-to-el-portal,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,florida-city,25,28,11,coral-gables-to-florida-city,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,florida-city,25,28,11,coral-gables-to-florida-city,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,florida-city,25,28,11,coral-gables-to-florida-city,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,florida-city,25,28,11,coral-gables-to-florida-city,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,florida-city,25,28,11,coral-gables-to-florida-city,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,golden-beach,21,23,11,coral-gables-to-golden-beach,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,golden-beach,21,23,11,coral-gables-to-golden-beach,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,golden-beach,21,23,11,coral-gables-to-golden-beach,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,golden-beach,21,23,11,coral-gables-to-golden-beach,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
