route_type,origin_name,origin_zip,destination_name,destination_zip,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
city_to_city,miami,33101,coral-gables,33134,5.9,21,19,miami-to-coral-gables,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,coral-gables,33134,5.9,21,19,miami-to-coral-gables,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,coral-gables,33134,5.9,21,19,miami-to-coral-gables,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,coral-gables,33134,5.9,21,19,miami-to-coral-gables,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,coral-gables,33134,5.9,21,19,miami-to-coral-gables,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,doral,33122,10.0,21,19,miami-to-doral,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,doral,33122,10.0,21,19,miami-to-doral,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,doral,33122,10.0,21,19,miami-to-doral,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,doral,33122,10.0,21,19,miami-to-doral,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,doral,33122,10.0,21,19,miami-to-doral,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,aventura,33160,15.5,29,19,miami-to-aventura,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,aventura,33160,15.5,29,19,miami-to-aventura,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,aventura,33160,15.5,29,19,miami-to-aventura,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,aventura,33160,15.5,29,19,miami-to-aventura,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,aventura,33160,15.5,29,19,miami-to-aventura,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,bal-harbour,33154,12.8,27,19,miami-to-bal-harbour,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,bal-harbour,33154,12.8,27,19,miami-to-bal-harbour,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,bal-harbour,33154,12.8,27,19,miami-to-bal-harbour,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,bal-harbour,33154,12.8,27,19,miami-to-bal-harbour,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,bal-harbour,33154,12.8,27,19,miami-to-bal-harbour,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,bay-harbor-islands,33154,12.8,27,19,miami-to-bay-harbor-islands,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,bay-harbor-islands,33154,12.8,27,19,miami-to-bay-harbor-islands,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,bay-harbor-islands,33154,12.8,27,19,miami-to-bay-harbor-islands,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,bay-harbor-islands,33154,12.8,27,19,miami-to-bay-harbor-islands,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,bay-harbor-islands,33154,12.8,27,19,miami-to-bay-harbor-islands,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,cutler-bay,33157,22.8,39,19,miami-to-cutler-bay,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,cutler-bay,33157,22.8,39,19,miami-to-cutler-bay,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,cutler-bay,33157,22.8,39,19,miami-to-cutler-bay,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,cutler-bay,33157,22.8,39,19,miami-to-cutler-bay,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,cutler-bay,33157,22.8,39,19,miami-to-cutler-bay,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,el-portal,33138,7.2,16,19,miami-to-el-portal,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,el-portal,33138,7.2,16,19,miami-to-el-portal,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,el-portal,33138,7.2,16,19,miami-to-el-portal,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,el-portal,33138,7.2,16,19,miami-to-el-portal,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,el-portal,33138,7.2,16,19,miami-to-el-portal,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,florida-city,33034,42.1,51,19,miami-to-florida-city,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,florida-city,33034,42.1,51,19,miami-to-florida-city,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,florida-city,33034,42.1,51,19,miami-to-florida-city,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,florida-city,33034,42.1,51,19,miami-to-florida-city,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,florida-city,33034,42.1,51,19,miami-to-florida-city,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,golden-beach,33160,15.5,29,19,miami-to-golden-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,golden-beach,33160,15.5,29,19,miami-to-golden-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,golden-beach,33160,15.5,29,19,miami-to-golden-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,golden-beach,33160,15.5,29,19,miami-to-golden-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,golden-beach,33160,15.5,29,19,miami-to-golden-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,hialeah,33010,8.7,17,19,miami-to-hialeah,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,hialeah,33010,8.7,17,19,miami-to-hialeah,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,hialeah,33010,8.7,17,19,miami-to-hialeah,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,hialeah,33010,8.7,17,19,miami-to-hialeah,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,hialeah,33010,8.7,17,19,miami-to-hialeah,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,hialeah-gardens,33018,28.1,32,19,miami-to-hialeah-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,hialeah-gardens,33018,28.1,32,19,miami-to-hialeah-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,hialeah-gardens,33018,28.1,32,19,miami-to-hialeah-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,hialeah-gardens,33018,28.1,32,19,miami-to-hialeah-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,hialeah-gardens,33018,28.1,32,19,miami-to-hialeah-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,homestead,33030,42.7,55,19,miami-to-homestead,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,homestead,33030,42.7,55,19,miami-to-homestead,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,homestead,33030,42.7,55,19,miami-to-homestead,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,homestead,33030,42.7,55,19,miami-to-homestead,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,homestead,33030,42.7,55,19,miami-to-homestead,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,indian-creek,33154,12.8,27,19,miami-to-indian-creek,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,indian-creek,33154,12.8,27,19,miami-to-indian-creek,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,indian-creek,33154,12.8,27,19,miami-to-indian-creek,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,indian-creek,33154,12.8,27,19,miami-to-indian-creek,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,indian-creek,33154,12.8,27,19,miami-to-indian-creek,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,key-biscayne,33149,7.3,15,19,miami-to-key-biscayne,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,key-biscayne,33149,7.3,15,19,miami-to-key-biscayne,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,key-biscayne,33149,7.3,15,19,miami-to-key-biscayne,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,key-biscayne,33149,7.3,15,19,miami-to-key-biscayne,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,key-biscayne,33149,7.3,15,19,miami-to-key-biscayne,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,medley,33166,10.5,21,19,miami-to-medley,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,medley,33166,10.5,21,19,miami-to-medley,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,medley,33166,10.5,21,19,miami-to-medley,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,medley,33166,10.5,21,19,miami-to-medley,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,medley,33166,10.5,21,19,miami-to-medley,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,miami-beach,33139,4.4,15,19,miami-to-miami-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-beach,33139,4.4,15,19,miami-to-miami-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-beach,33139,4.4,15,19,miami-to-miami-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,miami-beach,33139,4.4,15,19,miami-to-miami-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,miami-beach,33139,4.4,15,19,miami-to-miami-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,miami-gardens,33054,12.6,18,19,miami-to-miami-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-gardens,33054,12.6,18,19,miami-to-miami-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-gardens,33054,12.6,18,19,miami-to-miami-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,miami-gardens,33054,12.6,18,19,miami-to-miami-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,miami-gardens,33054,12.6,18,19,miami-to-miami-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,miami-lakes,33014,18.1,24,19,miami-to-miami-lakes,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-lakes,33014,18.1,24,19,miami-to-miami-lakes,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-lakes,33014,18.1,24,19,miami-to-miami-lakes,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,miami-lakes,33014,18.1,24,19,miami-to-miami-lakes,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,miami-lakes,33014,18.1,24,19,miami-to-miami-lakes,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,miami-shores,33138,7.2,16,19,miami-to-miami-shores,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-shores,33138,7.2,16,19,miami-to-miami-shores,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-shores,33138,7.2,16,19,miami-to-miami-shores,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,miami-shores,33138,7.2,16,19,miami-to-miami-shores,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,miami-shores,33138,7.2,16,19,miami-to-miami-shores,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,miami-springs,33142,4.5,8,19,miami-to-miami-springs,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-springs,33142,4.5,8,19,miami-to-miami-springs,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,miami-springs,33142,4.5,8,19,miami-to-miami-springs,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,miami-springs,33142,4.5,8,19,miami-to-miami-springs,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,miami-springs,33142,4.5,8,19,miami-to-miami-springs,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,north-bay-village,33141,9.4,21,19,miami-to-north-bay-village,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-bay-village,33141,9.4,21,19,miami-to-north-bay-village,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-bay-village,33141,9.4,21,19,miami-to-north-bay-village,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,north-bay-village,33141,9.4,21,19,miami-to-north-bay-village,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,north-bay-village,33141,9.4,21,19,miami-to-north-bay-village,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,north-miami,33161,9.5,17,19,miami-to-north-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-miami,33161,9.5,17,19,miami-to-north-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-miami,33161,9.5,17,19,miami-to-north-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,north-miami,33161,9.5,17,19,miami-to-north-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,north-miami,33161,9.5,17,19,miami-to-north-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,north-miami-beach,33160,15.5,29,19,miami-to-north-miami-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-miami-beach,33160,15.5,29,19,miami-to-north-miami-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,north-miami-beach,33160,15.5,29,19,miami-to-north-miami-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,north-miami-beach,33160,15.5,29,19,miami-to-north-miami-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,north-miami-beach,33160,15.5,29,19,miami-to-north-miami-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,opa-locka,33054,12.6,18,19,miami-to-opa-locka,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,opa-locka,33054,12.6,18,19,miami-to-opa-locka,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,opa-locka,33054,12.6,18,19,miami-to-opa-locka,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,opa-locka,33054,12.6,18,19,miami-to-opa-locka,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,opa-locka,33054,12.6,18,19,miami-to-opa-locka,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,palmetto-bay,33157,22.8,39,19,miami-to-palmetto-bay,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,palmetto-bay,33157,22.8,39,19,miami-to-palmetto-bay,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,palmetto-bay,33157,22.8,39,19,miami-to-palmetto-bay,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,palmetto-bay,33157,22.8,39,19,miami-to-palmetto-bay,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,palmetto-bay,33157,22.8,39,19,miami-to-palmetto-bay,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,pinecrest,33156,11.5,30,19,miami-to-pinecrest,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,pinecrest,33156,11.5,30,19,miami-to-pinecrest,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,pinecrest,33156,11.5,30,19,miami-to-pinecrest,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,pinecrest,33156,11.5,30,19,miami-to-pinecrest,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,pinecrest,33156,11.5,30,19,miami-to-pinecrest,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,south-miami,33143,8.8,24,19,miami-to-south-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,south-miami,33143,8.8,24,19,miami-to-south-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,south-miami,33143,8.8,24,19,miami-to-south-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,south-miami,33143,8.8,24,19,miami-to-south-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,south-miami,33143,8.8,24,19,miami-to-south-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,sunny-isles-beach,33160,15.5,29,19,miami-to-sunny-isles-beach,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,sunny-isles-beach,33160,15.5,29,19,miami-to-sunny-isles-beach,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,sunny-isles-beach,33160,15.5,29,19,miami-to-sunny-isles-beach,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,sunny-isles-beach,33160,15.5,29,19,miami-to-sunny-isles-beach,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,sunny-isles-beach,33160,15.5,29,19,miami-to-sunny-isles-beach,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,surfside,33154,12.8,27,19,miami-to-surfside,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,surfside,33154,12.8,27,19,miami-to-surfside,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,surfside,33154,12.8,27,19,miami-to-surfside,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,surfside,33154,12.8,27,19,miami-to-surfside,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,surfside,33154,12.8,27,19,miami-to-surfside,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,sweetwater,33172,12.6,23,19,miami-to-sweetwater,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,sweetwater,33172,12.6,23,19,miami-to-sweetwater,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,sweetwater,33172,12.6,23,19,miami-to-sweetwater,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,sweetwater,33172,12.6,23,19,miami-to-sweetwater,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,sweetwater,33172,12.6,23,19,miami-to-sweetwater,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,virginia-gardens,33166,10.5,21,19,miami-to-virginia-gardens,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,virginia-gardens,33166,10.5,21,19,miami-to-virginia-gardens,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,virginia-gardens,33166,10.5,21,19,miami-to-virginia-gardens,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,virginia-gardens,33166,10.5,21,19,miami-to-virginia-gardens,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,virginia-gardens,33166,10.5,21,19,miami-to-virginia-gardens,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,west-miami,33144,12.9,21,19,miami-to-west-miami,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,west-miami,33144,12.9,21,19,miami-to-west-miami,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,west-miami,33144,12.9,21,19,miami-to-west-miami,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,west-miami,33144,12.9,21,19,miami-to-west-miami,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,west-miami,33144,12.9,21,19,miami-to-west-miami,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,westchester,33144,12.9,21,19,miami-to-westchester,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,westchester,33144,12.9,21,19,miami-to-westchester,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,westchester,33144,12.9,21,19,miami-to-westchester,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,westchester,33144,12.9,21,19,miami-to-westchester,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,westchester,33144,12.9,21,19,miami-to-westchester,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,miami,33101,kendall,33156,11.5,30,19,miami-to-kendall,True,1_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,kendall,33156,11.5,30,19,miami-to-kendall,True,2_bedroom,1052,1412,1232,2,1,4.7,6.7
city_to_city,miami,33101,kendall,33156,11.5,30,19,miami-to-kendall,True,3_bedroom,1824,2244,2034,3,1,7.7,9.7
city_to_city,miami,33101,kendall,33156,11.5,30,19,miami-to-kendall,True,4_bedroom,2056,2536,2296,4,1,7.7,9.7
city_to_city,miami,33101,kendall,33156,11.5,30,19,miami-to-kendall,True,4plus_bedroom,3016,3496,3256,4,1,11.7,13.7
city_to_city,coral-gables,33134,miami,33101,7.1,17,11,coral-gables-to-miami,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,miami,33101,7.1,17,11,coral-gables-to-miami,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,miami,33101,7.1,17,11,coral-gables-to-miami,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,33134,miami,33101,7.1,17,11,coral-gables-to-miami,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,33134,miami,33101,7.1,17,11,coral-gables-to-miami,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,33134,doral,33122,6.7,18,11,coral-gables-to-doral,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,doral,33122,6.7,18,11,coral-gables-to-doral,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,doral,33122,6.7,18,11,coral-gables-to-doral,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,33134,doral,33122,6.7,18,11,coral-gables-to-doral,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,33134,doral,33122,6.7,18,11,coral-gables-to-doral,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,33134,aventura,33160,21.0,41,11,coral-gables-to-aventura,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,aventura,33160,21.0,41,11,coral-gables-to-aventura,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,aventura,33160,21.0,41,11,coral-gables-to-aventura,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,33134,aventura,33160,21.0,41,11,coral-gables-to-aventura,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,33134,aventura,33160,21.0,41,11,coral-gables-to-aventura,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,33134,bal-harbour,33154,18.2,39,11,coral-gables-to-bal-harbour,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,bal-harbour,33154,18.2,39,11,coral-gables-to-bal-harbour,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,bal-harbour,33154,18.2,39,11,coral-gables-to-bal-harbour,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,33134,bal-harbour,33154,18.2,39,11,coral-gables-to-bal-harbour,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,33134,bal-harbour,33154,18.2,39,11,coral-gables-to-bal-harbour,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
city_to_city,coral-gables,33134,bay-harbor-islands,33154,18.2,39,11,coral-gables-to-bay-harbor-islands,True,1_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,bay-harbor-islands,33154,18.2,39,11,coral-gables-to-bay-harbor-islands,True,2_bedroom,986,1346,1166,2,1,4.4,6.4
city_to_city,coral-gables,33134,bay-harbor-islands,33154,18.2,39,11,coral-gables-to-bay-harbor-islands,True,3_bedroom,1747,2167,1957,3,1,7.4,9.4
city_to_city,coral-gables,33134,bay-harbor-islands,33154,18.2,39,11,coral-gables-to-bay-harbor-islands,True,4_bedroom,1968,2448,2208,4,1,7.4,9.4
city_to_city,coral-gables,33134,bay-harbor-islands,33154,18.2,39,11,coral-gables-to-bay-harbor-islands,True,4plus_bedroom,2928,3408,3168,4,1,11.4,13.4
