route_type,origin_name,origin_zip,destination_name,destination_zip,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
long_distance,miami,33101,tequesta,33469,89.1,92,,miami-to-tequesta,True,1_bedroom,1160,1520,1340,2,1,5.3,7.3
long_distance,miami,33101,tequesta,33469,89.1,92,,miami-to-tequesta,True,2_bedroom,1160,1520,1340,2,1,5.3,7.3
long_distance,miami,33101,tequesta,33469,89.1,92,,miami-to-tequesta,True,3_bedroom,1950,2370,2160,3,1,8.3,10.3
long_distance,miami,33101,tequesta,33469,89.1,92,,miami-to-tequesta,True,4_bedroom,2200,2680,2440,4,1,8.3,10.3
long_distance,miami,33101,tequesta,33469,89.1,92,,miami-to-tequesta,True,4plus_bedroom,3160,3640,3400,4,1,12.3,14.3
long_distance,miami,33101,palm-springs-fl,33461,63.0,62,,miami-to-palm-springs-fl,True,1_bedroom,998,1358,1178,2,1,4.4,6.4
long_distance,miami,33101,palm-springs-fl,33461,63.0,62,,miami-to-palm-springs-fl,True,2_bedroom,998,1358,1178,2,1,4.4,6.4
long_distance,miami,33101,palm-springs-fl,33461,63.0,62,,miami-to-palm-springs-fl,True,3_bedroom,1761,2181,1971,3,1,7.4,9.4
long_distance,miami,33101,palm-springs-fl,33461,63.0,62,,miami-to-palm-springs-fl,True,4_bedroom,1984,2464,2224,4,1,7.4,9.4
long_distance,miami,33101,palm-springs-fl,33461,63.0,62,,miami-to-palm-springs-fl,True,4plus_bedroom,2944,3424,3184,4,1,11.4,13.4
long_distance,miami,33101,haverhill,33417,69.0,71,,miami-to-haverhill,True,1_bedroom,1022,1382,1202,2,1,4.6,6.6
long_distance,miami,33101,haverhill,33417,69.0,71,,miami-to-haverhill,True,2_bedroom,1022,1382,1202,2,1,4.6,6.6
long_distance,miami,33101,haverhill,33417,69.0,71,,miami-to-haverhill,True,3_bedroom,1789,2209,1999,3,1,7.6,9.6
long_distance,miami,33101,haverhill,33417,69.0,71,,miami-to-haverhill,True,4_bedroom,2016,2496,2256,4,1,7.6,9.6
long_distance,miami,33101,haverhill,33417,69.0,71,,miami-to-haverhill,True,4plus_bedroom,2976,3456,3216,4,1,11.6,13.6
long_distance,miami,33101,lake-clarke-shores,33406,65.9,64,,miami-to-lake-clarke-shores,True,1_bedroom,1004,1364,1184,2,1,4.5,6.5
long_distance,miami,33101,lake-clarke-shores,33406,65.9,64,,miami-to-lake-clarke-shores,True,2_bedroom,1004,1364,1184,2,1,4.5,6.5
long_distance,miami,33101,lake-clarke-shores,33406,65.9,64,,miami-to-lake-clarke-shores,True,3_bedroom,1768,2188,1978,3,1,7.5,9.5
long_distance,miami,33101,lake-clarke-shores,33406,65.9,64,,miami-to-lake-clarke-shores,True,4_bedroom,1992,2472,2232,4,1,7.5,9.5
long_distance,miami,33101,lake-clarke-shores,33406,65.9,64,,miami-to-lake-clarke-shores,True,4plus_bedroom,2952,3432,3192,4,1,11.5,13.5
long_distance,miami,33101,hypoluxo,33462,59.8,57,,miami-to-hypoluxo,True,1_bedroom,974,1334,1154,2,1,4.3,6.3
long_distance,miami,33101,hypoluxo,33462,59.8,57,,miami-to-hypoluxo,True,2_bedroom,974,1334,1154,2,1,4.3,6.3
long_distance,miami,33101,hypoluxo,33462,59.8,57,,miami-to-hypoluxo,True,3_bedroom,1733,2153,1943,3,1,7.3,9.3
long_distance,miami,33101,hypoluxo,33462,59.8,57,,miami-to-hypoluxo,True,4_bedroom,1952,2432,2192,4,1,7.3,9.3
long_distance,miami,33101,hypoluxo,33462,59.8,57,,miami-to-hypoluxo,True,4plus_bedroom,2912,3392,3152,4,1,11.3,13.3
long_distance,miami,33101,vero-beach,32960,146.6,136,,miami-to-vero-beach,True,1_bedroom,1496,1856,1676,2,1,7.2,9.2
long_distance,miami,33101,vero-beach,32960,146.6,136,,miami-to-vero-beach,True,2_bedroom,1496,1856,1676,2,1,7.2,9.2
long_distance,miami,33101,vero-beach,32960,146.6,136,,miami-to-vero-beach,True,3_bedroom,2342,2762,2552,3,1,10.2,12.2
long_distance,miami,33101,vero-beach,32960,146.6,136,,miami-to-vero-beach,True,4_bedroom,2648,3128,2888,4,1,10.2,12.2
long_distance,miami,33101,vero-beach,32960,146.6,136,,miami-to-vero-beach,True,4plus_bedroom,3608,4288,3948,4,1,14.2,16.2
long_distance,miami,33101,sebastian,32958,159.3,142,,miami-to-sebastian,True,1_bedroom,1586,1946,1766,2,1,7.7,9.7
long_distance,miami,33101,sebastian,32958,159.3,142,,miami-to-sebastian,True,2_bedroom,1586,1946,1766,2,1,7.7,9.7
long_distance,miami,33101,sebastian,32958,159.3,142,,miami-to-sebastian,True,3_bedroom,2447,2867,2657,3,1,10.7,12.7
long_distance,miami,33101,sebastian,32958,159.3,142,,miami-to-sebastian,True,4_bedroom,2768,3248,3008,4,1,10.7,12.7
long_distance,miami,33101,sebastian,32958,159.3,142,,miami-to-sebastian,True,4plus_bedroom,3728,4408,4068,4,1,14.7,16.7
long_distance,miami,33101,fort-pierce,34950,131.3,121,,miami-to-fort-pierce,True,1_bedroom,1400,1760,1580,2,1,6.7,8.7
long_distance,miami,33101,fort-pierce,34950,131.3,121,,miami-to-fort-pierce,True,2_bedroom,1400,1760,1580,2,1,6.7,8.7
long_distance,miami,33101,fort-pierce,34950,131.3,121,,miami-to-fort-pierce,True,3_bedroom,2230,2650,2440,3,1,9.7,11.7
long_distance,miami,33101,fort-pierce,34950,131.3,121,,miami-to-fort-pierce,True,4_bedroom,2520,3000,2760,4,1,9.7,11.7
long_distance,miami,33101,fort-pierce,34950,131.3,121,,miami-to-fort-pierce,True,4plus_bedroom,3480,3960,3720,4,1,13.7,15.7
long_distance,miami,33101,port-st-lucie,34952,112.5,114,,miami-to-port-st-lucie,True,1_bedroom,1310,1670,1490,2,1,6.2,8.2
long_distance,miami,33101,port-st-lucie,34952,112.5,114,,miami-to-port-st-lucie,True,2_bedroom,1310,1670,1490,2,1,6.2,8.2
long_distance,miami,33101,port-st-lucie,34952,112.5,114,,miami-to-port-st-lucie,True,3_bedroom,2125,2545,2335,3,1,9.2,11.2
long_distance,miami,33101,port-st-lucie,34952,112.5,114,,miami-to-port-st-lucie,True,4_bedroom,2400,2880,2640,4,1,9.2,11.2
long_distance,miami,33101,port-st-lucie,34952,112.5,114,,miami-to-port-st-lucie,True,4plus_bedroom,3360,3840,3600,4,1,13.2,15.2
long_distance,miami,33101,stuart,34994,105.3,101,,miami-to-stuart,True,1_bedroom,1274,1634,1454,2,1,6.0,8.0
long_distance,miami,33101,stuart,34994,105.3,101,,miami-to-stuart,True,2_bedroom,1274,1634,1454,2,1,6.0,8.0
long_distance,miami,33101,stuart,34994,105.3,101,,miami-to-stuart,True,3_bedroom,2083,2503,2293,3,1,9.0,11.0
long_distance,miami,33101,stuart,34994,105.3,101,,miami-to-stuart,True,4_bedroom,2352,2832,2592,4,1,9.0,11.0
long_distance,miami,33101,stuart,34994,105.3,101,,miami-to-stuart,True,4plus_bedroom,3312,3792,3552,4,1,13.0,15.0
long_distance,miami,33101,jensen-beach,34957,110.5,111,,miami-to-jensen-beach,True,1_bedroom,1298,1658,1478,2,1,6.1,8.1
long_distance,miami,33101,jensen-beach,34957,110.5,111,,miami-to-jensen-beach,True,2_bedroom,1298,1658,1478,2,1,6.1,8.1
long_distance,miami,33101,jensen-beach,34957,110.5,111,,miami-to-jensen-beach,True,3_bedroom,2111,2531,2321,3,1,9.1,11.1
long_distance,miami,33101,jensen-beach,34957,110.5,111,,miami-to-jensen-beach,True,4_bedroom,2384,2864,2624,4,1,9.1,11.1
long_distance,miami,33101,jensen-beach,34957,110.5,111,,miami-to-jensen-beach,True,4plus_bedroom,3344,3824,3584,4,1,13.1,15.1
long_distance,miami,33101,palm-bay,32905,175.6,155,,miami-to-palm-bay,True,1_bedroom,1706,2066,1886,2,1,8.4,10.4
long_distance,miami,33101,palm-bay,32905,175.6,155,,miami-to-palm-bay,True,2_bedroom,1706,2066,1886,2,1,8.4,10.4
long_distance,miami,33101,palm-bay,32905,175.6,155,,miami-to-palm-bay,True,3_bedroom,2587,3007,2797,3,1,11.4,13.4
long_distance,miami,33101,palm-bay,32905,175.6,155,,miami-to-palm-bay,True,4_bedroom,2928,3408,3168,4,1,11.4,13.4
long_distance,miami,33101,palm-bay,32905,175.6,155,,miami-to-palm-bay,True,4plus_bedroom,3888,4568,4228,4,1,15.4,17.4
long_distance,miami,33101,melbourne,32901,176.6,158,,miami-to-melbourne,True,1_bedroom,1730,2090,1910,2,1,8.5,10.5
long_distance,miami,33101,melbourne,32901,176.6,158,,miami-to-melbourne,True,2_bedroom,1730,2090,1910,2,1,8.5,10.5
long_distance,miami,33101,melbourne,32901,176.6,158,,miami-to-melbourne,True,3_bedroom,2615,3035,2825,3,1,11.5,13.5
long_distance,miami,33101,melbourne,32901,176.6,158,,miami-to-melbourne,True,4_bedroom,2960,3440,3200,4,1,11.5,13.5
long_distance,miami,33101,melbourne,32901,176.6,158,,miami-to-melbourne,True,4plus_bedroom,3920,4600,4260,4,1,15.5,17.5
long_distance,miami,33101,titusville,32796,220.4,189,,miami-to-titusville,True,1_bedroom,2006,2366,2186,2,1,10.0,12.0
long_distance,miami,33101,titusville,32796,220.4,189,,miami-to-titusville,True,2_bedroom,2006,2366,2186,2,1,10.0,12.0
long_distance,miami,33101,titusville,32796,220.4,189,,miami-to-titusville,True,3_bedroom,2937,3357,3147,3,1,13.0,15.0
long_distance,miami,33101,titusville,32796,220.4,189,,miami-to-titusville,True,4_bedroom,3328,3808,3568,4,1,13.0,15.0
long_distance,miami,33101,titusville,32796,220.4,189,,miami-to-titusville,True,4plus_bedroom,4488,4968,4728,4,1,17.0,19.0
long_distance,miami,33101,daytona-beach,32114,264.3,228,,miami-to-daytona-beach,True,1_bedroom,2312,2672,2492,2,1,11.7,13.7
long_distance,miami,33101,daytona-beach,32114,264.3,228,,miami-to-daytona-beach,True,2_bedroom,2312,2672,2492,2,1,11.7,13.7
long_distance,miami,33101,daytona-beach,32114,264.3,228,,miami-to-daytona-beach,True,3_bedroom,3294,3914,3604,3,1,14.7,16.7
long_distance,miami,33101,daytona-beach,32114,264.3,228,,miami-to-daytona-beach,True,4_bedroom,3736,4416,4076,4,1,14.7,16.7
long_distance,miami,33101,daytona-beach,32114,264.3,228,,miami-to-daytona-beach,True,4plus_bedroom,4896,5376,5136,4,1,18.7,20.7
long_distance,miami,33101,naples,34102,127.7,119,,miami-to-naples,True,1_bedroom,1298,1658,1478,2,1,6.1,8.1
long_distance,miami,33101,naples,34102,127.7,119,,miami-to-naples,True,2_bedroom,1298,1658,1478,2,1,6.1,8.1
long_distance,miami,33101,naples,34102,127.7,119,,miami-to-naples,True,3_bedroom,2111,2531,2321,3,1,9.1,11.1
long_distance,miami,33101,naples,34102,127.7,119,,miami-to-naples,True,4_bedroom,2384,2864,2624,4,1,9.1,11.1
long_distance,miami,33101,naples,34102,127.7,119,,miami-to-naples,True,4plus_bedroom,3344,3824,3584,4,1,13.1,15.1
long_distance,miami,33101,bonita-springs,34134,138.3,130,,miami-to-bonita-springs,True,1_bedroom,1328,1688,1508,2,1,6.3,8.3
long_distance,miami,33101,bonita-springs,34134,138.3,130,,miami-to-bonita-springs,True,2_bedroom,1328,1688,1508,2,1,6.3,8.3
long_distance,miami,33101,bonita-springs,34134,138.3,130,,miami-to-bonita-springs,True,3_bedroom,2146,2566,2356,3,1,9.3,11.3
long_distance,miami,33101,bonita-springs,34134,138.3,130,,miami-to-bonita-springs,True,4_bedroom,2424,2904,2664,4,1,9.3,11.3
long_distance,miami,33101,bonita-springs,34134,138.3,130,,miami-to-bonita-springs,True,4plus_bedroom,3384,3864,3624,4,1,13.3,15.3
long_distance,miami,33101,marco-island,34145,105.3,123,,miami-to-marco-island,True,1_bedroom,1256,1616,1436,2,1,5.9,7.9
long_distance,miami,33101,marco-island,34145,105.3,123,,miami-to-marco-island,True,2_bedroom,1256,1616,1436,2,1,5.9,7.9
long_distance,miami,33101,marco-island,34145,105.3,123,,miami-to-marco-island,True,3_bedroom,2062,2482,2272,3,1,8.9,10.9
long_distance,miami,33101,marco-island,34145,105.3,123,,miami-to-marco-island,True,4_bedroom,2328,2808,2568,4,1,8.9,10.9
long_distance,miami,33101,marco-island,34145,105.3,123,,miami-to-marco-island,True,4plus_bedroom,3288,3768,3528,4,1,12.9,14.9
long_distance,miami,33101,fort-myers,33901,157.5,144,,miami-to-fort-myers,True,1_bedroom,1430,1790,1610,2,1,6.8,8.8
long_distance,miami,33101,fort-myers,33901,157.5,144,,miami-to-fort-myers,True,2_bedroom,1430,1790,1610,2,1,6.8,8.8
long_distance,miami,33101,fort-myers,33901,157.5,144,,miami-to-fort-myers,True,3_bedroom,2265,2685,2475,3,1,9.8,11.8
long_distance,miami,33101,fort-myers,33901,157.5,144,,miami-to-fort-myers,True,4_bedroom,2560,3040,2800,4,1,9.8,11.8
long_distance,miami,33101,fort-myers,33901,157.5,144,,miami-to-fort-myers,True,4plus_bedroom,3520,4000,3760,4,1,13.8,15.8
long_distance,miami,33101,cape-coral,33904,158.9,148,,miami-to-cape-coral,True,1_bedroom,1436,1796,1616,2,1,6.9,8.9
long_distance,miami,33101,cape-coral,33904,158.9,148,,miami-to-cape-coral,True,2_bedroom,1436,1796,1616,2,1,6.9,8.9
long_distance,miami,33101,cape-coral,33904,158.9,148,,miami-to-cape-coral,True,3_bedroom,2272,2692,2482,3,1,9.9,11.9
long_distance,miami,33101,cape-coral,33904,158.9,148,,miami-to-cape-coral,True,4_bedroom,2568,3048,2808,4,1,9.9,11.9
long_distance,miami,33101,cape-coral,33904,158.9,148,,miami-to-cape-coral,True,4plus_bedroom,3528,4008,3768,4,1,13.9,15.9
long_distance,miami,33101,port-charlotte,33948,191.9,172,,miami-to-port-charlotte,True,1_bedroom,1598,1958,1778,2,1,7.8,9.8
long_distance,miami,33101,port-charlotte,33948,191.9,172,,miami-to-port-charlotte,True,2_bedroom,1598,1958,1778,2,1,7.8,9.8
long_distance,miami,33101,port-charlotte,33948,191.9,172,,miami-to-port-charlotte,True,3_bedroom,2461,2881,2671,3,1,10.8,12.8
long_distance,miami,33101,port-charlotte,33948,191.9,172,,miami-to-port-charlotte,True,4_bedroom,2784,3264,3024,4,1,10.8,12.8
long_distance,miami,33101,port-charlotte,33948,191.9,172,,miami-to-port-charlotte,True,4plus_bedroom,3744,4424,4084,4,1,14.8,16.8
long_distance,miami,33101,punta-gorda,33950,180.4,159,,miami-to-punta-gorda,True,1_bedroom,1568,1928,1748,2,1,7.6,9.6
long_distance,miami,33101,punta-gorda,33950,180.4,159,,miami-to-punta-gorda,True,2_bedroom,1568,1928,1748,2,1,7.6,9.6
long_distance,miami,33101,punta-gorda,33950,180.4,159,,miami-to-punta-gorda,True,3_bedroom,2426,2846,2636,3,1,10.6,12.6
long_distance,miami,33101,punta-gorda,33950,180.4,159,,miami-to-punta-gorda,True,4_bedroom,2744,3224,2984,4,1,10.6,12.6
long_distance,miami,33101,punta-gorda,33950,180.4,159,,miami-to-punta-gorda,True,4plus_bedroom,3704,4384,4044,4,1,14.6,16.6
long_distance,miami,33101,sarasota,34236,232.2,208,,miami-to-sarasota,True,1_bedroom,1862,2222,2042,2,1,9.2,11.2
long_distance,miami,33101,sarasota,34236,232.2,208,,miami-to-sarasota,True,2_bedroom,1862,2222,2042,2,1,9.2,11.2
long_distance,miami,33101,sarasota,34236,232.2,208,,miami-to-sarasota,True,3_bedroom,2769,3189,2979,3,1,12.2,14.2
long_distance,miami,33101,sarasota,34236,232.2,208,,miami-to-sarasota,True,4_bedroom,3136,3616,3376,4,1,12.2,14.2
long_distance,miami,33101,sarasota,34236,232.2,208,,miami-to-sarasota,True,4plus_bedroom,4296,4776,4536,4,1,16.2,18.2
long_distance,miami,33101,bradenton,34205,245.1,218,,miami-to-bradenton,True,1_bedroom,1928,2288,2108,2,1,9.6,11.6
long_distance,miami,33101,bradenton,34205,245.1,218,,miami-to-bradenton,True,2_bedroom,1928,2288,2108,2,1,9.6,11.6
long_distance,miami,33101,bradenton,34205,245.1,218,,miami-to-bradenton,True,3_bedroom,2846,3266,3056,3,1,12.6,14.6
long_distance,miami,33101,bradenton,34205,245.1,218,,miami-to-bradenton,True,4_bedroom,3224,3704,3464,4,1,12.6,14.6
long_distance,miami,33101,bradenton,34205,245.1,218,,miami-to-bradenton,True,4plus_bedroom,4384,4864,4624,4,1,16.6,18.6
long_distance,miami,33101,clearwater,33755,288.4,255,,miami-to-clearwater,True,1_bedroom,2156,2516,2336,2,1,10.9,12.9
long_distance,miami,33101,clearwater,33755,288.4,255,,miami-to-clearwater,True,2_bedroom,2156,2516,2336,2,1,10.9,12.9
long_distance,miami,33101,clearwater,33755,288.4,255,,miami-to-clearwater,True,3_bedroom,3112,3532,3322,3,1,13.9,15.9
long_distance,miami,33101,clearwater,33755,288.4,255,,miami-to-clearwater,True,4_bedroom,3528,4008,3768,4,1,13.9,15.9
long_distance,miami,33101,clearwater,33755,288.4,255,,miami-to-clearwater,True,4plus_bedroom,4688,5168,4928,4,1,17.9,19.9
long_distance,miami,33101,st-petersburg,33701,267.7,230,,miami-to-st-petersburg,True,1_bedroom,2030,2390,2210,2,1,10.2,12.2
long_distance,miami,33101,st-petersburg,33701,267.7,230,,miami-to-st-petersburg,True,2_bedroom,2030,2390,2210,2,1,10.2,12.2
long_distance,miami,33101,st-petersburg,33701,267.7,230,,miami-to-st-petersburg,True,3_bedroom,2965,3385,3175,3,1,13.2,15.2
long_distance,miami,33101,st-petersburg,33701,267.7,230,,miami-to-st-petersburg,True,4_bedroom,3360,3840,3600,4,1,13.2,15.2
long_distance,miami,33101,st-petersburg,33701,267.7,230,,miami-to-st-petersburg,True,4plus_bedroom,4520,5000,4760,4,1,17.2,19.2
long_distance,miami,33101,tampa,33602,281.9,241,,miami-to-tampa,True,1_bedroom,2042,2402,2222,2,1,10.2,12.2
long_distance,miami,33101,tampa,33602,281.9,241,,miami-to-tampa,True,2_bedroom,2042,2402,2222,2,1,10.2,12.2
long_distance,miami,33101,tampa,33602,281.9,241,,miami-to-tampa,True,3_bedroom,2979,3399,3189,3,1,13.2,15.2
long_distance,miami,33101,tampa,33602,281.9,241,,miami-to-tampa,True,4_bedroom,3376,3856,3616,4,1,13.2,15.2
long_distance,miami,33101,tampa,33602,281.9,241,,miami-to-tampa,True,4plus_bedroom,4536,5016,4776,4,1,17.2,19.2
long_distance,miami,33101,lakeland,33801,235.0,229,,miami-to-lakeland,True,1_bedroom,1934,2294,2114,2,1,9.6,11.6
long_distance,miami,33101,lakeland,33801,235.0,229,,miami-to-lakeland,True,2_bedroom,1934,2294,2114,2,1,9.6,11.6
long_distance,miami,33101,lakeland,33801,235.0,229,,miami-to-lakeland,True,3_bedroom,2853,3273,3063,3,1,12.6,14.6
long_distance,miami,33101,lakeland,33801,235.0,229,,miami-to-lakeland,True,4_bedroom,3232,3712,3472,4,1,12.6,14.6
long_distance,miami,33101,lakeland,33801,235.0,229,,miami-to-lakeland,True,4plus_bedroom,4392,4872,4632,4,1,16.6,18.6
long_distance,miami,33101,winter-haven,33880,225.0,216,,miami-to-winter-haven,True,1_bedroom,1874,2234,2054,2,1,9.3,11.3
long_distance,miami,33101,winter-haven,33880,225.0,216,,miami-to-winter-haven,True,2_bedroom,1874,2234,2054,2,1,9.3,11.3
long_distance,miami,33101,winter-haven,33880,225.0,216,,miami-to-winter-haven,True,3_bedroom,2783,3203,2993,3,1,12.3,14.3
long_distance,miami,33101,winter-haven,33880,225.0,216,,miami-to-winter-haven,True,4_bedroom,3152,3632,3392,4,1,12.3,14.3
long_distance,miami,33101,winter-haven,33880,225.0,216,,miami-to-winter-haven,True,4plus_bedroom,4312,4792,4552,4,1,16.3,18.3
long_distance,miami,33101,kissimmee,34741,216.2,198,,miami-to-kissimmee,True,1_bedroom,1928,2288,2108,2,1,9.6,11.6
long_distance,miami,33101,kissimmee,34741,216.2,198,,miami-to-kissimmee,True,2_bedroom,1928,2288,2108,2,1,9.6,11.6
long_distance,miami,33101,kissimmee,34741,216.2,198,,miami-to-kissimmee,True,3_bedroom,2846,3266,3056,3,1,12.6,14.6
long_distance,miami,33101,kissimmee,34741,216.2,198,,miami-to-kissimmee,True,4_bedroom,3224,3704,3464,4,1,12.6,14.6
long_distance,miami,33101,kissimmee,34741,216.2,198,,miami-to-kissimmee,True,4plus_bedroom,4384,4864,4624,4,1,16.6,18.6
long_distance,miami,33101,orlando,32801,233.5,206,,miami-to-orlando,True,1_bedroom,2042,2402,2222,2,1,10.2,12.2
long_distance,miami,33101,orlando,32801,233.5,206,,miami-to-orlando,True,2_bedroom,2042,2402,2222,2,1,10.2,12.2
long_distance,miami,33101,orlando,32801,233.5,206,,miami-to-orlando,True,3_bedroom,2979,3399,3189,3,1,13.2,15.2
long_distance,miami,33101,orlando,32801,233.5,206,,miami-to-orlando,True,4_bedroom,3376,3856,3616,4,1,13.2,15.2
long_distance,miami,33101,orlando,32801,233.5,206,,miami-to-orlando,True,4plus_bedroom,4536,5016,4776,4,1,17.2,19.2
long_distance,miami,33101,sanford,32771,258.1,223,,miami-to-sanford,True,1_bedroom,2144,2504,2324,2,1,10.8,12.8
long_distance,miami,33101,sanford,32771,258.1,223,,miami-to-sanford,True,2_bedroom,2144,2504,2324,2,1,10.8,12.8
long_distance,miami,33101,sanford,32771,258.1,223,,miami-to-sanford,True,3_bedroom,3098,3518,3308,3,1,13.8,15.8
long_distance,miami,33101,sanford,32771,258.1,223,,miami-to-sanford,True,4_bedroom,3512,3992,3752,4,1,13.8,15.8
long_distance,miami,33101,sanford,32771,258.1,223,,miami-to-sanford,True,4plus_bedroom,4672,5152,4912,4,1,17.8,19.8
long_distance,miami,33101,altamonte-springs,32701,242.8,213,,miami-to-altamonte-springs,True,1_bedroom,2090,2450,2270,2,1,10.5,12.5
long_distance,miami,33101,altamonte-springs,32701,242.8,213,,miami-to-altamonte-springs,True,2_bedroom,2090,2450,2270,2,1,10.5,12.5
long_distance,miami,33101,altamonte-springs,32701,242.8,213,,miami-to-altamonte-springs,True,3_bedroom,3035,3455,3245,3,1,13.5,15.5
long_distance,miami,33101,altamonte-springs,32701,242.8,213,,miami-to-altamonte-springs,True,4_bedroom,3440,3920,3680,4,1,13.5,15.5
long_distance,miami,33101,altamonte-springs,32701,242.8,213,,miami-to-altamonte-springs,True,4plus_bedroom,4600,5080,4840,4,1,17.5,19.5
long_distance,miami,33101,ocala,34470,306.9,275,,miami-to-ocala,True,1_bedroom,2474,2834,2654,2,1,12.6,14.6
long_distance,miami,33101,ocala,34470,306.9,275,,miami-to-ocala,True,2_bedroom,2474,2834,2654,2,1,12.6,14.6
long_distance,miami,33101,ocala,34470,306.9,275,,miami-to-ocala,True,3_bedroom,3483,4103,3793,3,1,15.6,17.6
long_distance,miami,33101,ocala,34470,306.9,275,,miami-to-ocala,True,4_bedroom,3952,4632,4292,4,1,15.6,17.6
long_distance,miami,33101,ocala,34470,306.9,275,,miami-to-ocala,True,4plus_bedroom,5112,5592,5352,4,1,19.6,21.6
long_distance,miami,33101,gainesville,32601,334.0,293,,miami-to-gainesville,True,1_bedroom,2714,3074,2894,2,1,14.0,16.0
long_distance,miami,33101,gainesville,32601,334.0,293,,miami-to-gainesville,True,2_bedroom,2714,3074,2894,2,1,14.0,16.0
long_distance,miami,33101,gainesville,32601,334.0,293,,miami-to-gainesville,True,3_bedroom,3963,4383,4173,3,1,17.0,19.0
long_distance,miami,33101,gainesville,32601,334.0,293,,miami-to-gainesville,True,4_bedroom,4472,4952,4712,4,1,17.0,19.0
long_distance,miami,33101,gainesville,32601,334.0,293,,miami-to-gainesville,True,4plus_bedroom,5432,5912,5672,4,1,21.0,23.0
long_distance,miami,33101,jacksonville,32202,349.3,295,,miami-to-jacksonville,True,1_bedroom,2924,3484,3204,2,1,15.1,17.1
long_distance,miami,33101,jacksonville,32202,349.3,295,,miami-to-jacksonville,True,2_bedroom,2924,3484,3204,2,1,15.1,17.1
long_distance,miami,33101,jacksonville,32202,349.3,295,,miami-to-jacksonville,True,3_bedroom,4208,4628,4418,3,1,18.1,20.1
long_distance,miami,33101,jacksonville,32202,349.3,295,,miami-to-jacksonville,True,4_bedroom,4752,5232,4992,4,1,18.1,20.1
long_distance,miami,33101,jacksonville,32202,349.3,295,,miami-to-jacksonville,True,4plus_bedroom,5712,6192,5952,4,1,22.1,24.1
long_distance,miami,33101,st-augustine,32084,318.6,268,,miami-to-st-augustine,True,1_bedroom,2672,3032,2852,2,1,13.7,15.7
long_distance,miami,33101,st-augustine,32084,318.6,268,,miami-to-st-augustine,True,2_bedroom,2672,3032,2852,2,1,13.7,15.7
long_distance,miami,33101,st-augustine,32084,318.6,268,,miami-to-st-augustine,True,3_bedroom,3914,4334,4124,3,1,16.7,18.7
long_distance,miami,33101,st-augustine,32084,318.6,268,,miami-to-st-augustine,True,4_bedroom,4416,4896,4656,4,1,16.7,18.7
long_distance,miami,33101,st-augustine,32084,318.6,268,,miami-to-st-augustine,True,4plus_bedroom,5376,5856,5616,4,1,20.7,22.7
long_distance,miami,33101,tallahassee,32301,479.3,416,,miami-to-tallahassee,True,1_bedroom,3700,4060,3880,2,1,18.3,20.3
long_distance,miami,33101,tallahassee,32301,479.3,416,,miami-to-tallahassee,True,2_bedroom,3700,4060,3880,2,1,18.3,20.3
long_distance,miami,33101,tallahassee,32301,479.3,416,,miami-to-tallahassee,True,3_bedroom,4880,5300,5090,3,1,21.3,23.3
long_distance,miami,33101,tallahassee,32301,479.3,416,,miami-to-tallahassee,True,4_bedroom,5520,6000,5760,4,1,21.3,23.3
long_distance,miami,33101,tallahassee,32301,479.3,416,,miami-to-tallahassee,True,4plus_bedroom,6480,6960,6720,4,1,25.3,27.3
long_distance,miami,33101,pensacola,32501,672.8,569,,miami-to-pensacola,True,1_bedroom,4618,4978,4798,2,1,23.4,25.4
long_distance,miami,33101,pensacola,32501,672.8,569,,miami-to-pensacola,True,2_bedroom,4618,4978,4798,2,1,23.4,25.4
long_distance,miami,33101,pensacola,32501,672.8,569,,miami-to-pensacola,True,3_bedroom,5951,6371,6161,3,1,26.4,28.4
long_distance,miami,33101,pensacola,32501,672.8,569,,miami-to-pensacola,True,4_bedroom,6744,7224,6984,4,1,26.4,28.4
long_distance,miami,33101,pensacola,32501,672.8,569,,miami-to-pensacola,True,4plus_bedroom,7704,8384,8044,4,1,30.4,32.4
long_distance,miami,33101,destin,32541,635.9,553,,miami-to-destin,True,1_bedroom,4360,4720,4540,2,1,22.0,24.0
long_distance,miami,33101,destin,32541,635.9,553,,miami-to-destin,True,2_bedroom,4360,4720,4540,2,1,22.0,24.0
long_distance,miami,33101,destin,32541,635.9,553,,miami-to-destin,True,3_bedroom,5650,6070,5860,3,1,25.0,27.0
long_distance,miami,33101,destin,32541,635.9,553,,miami-to-destin,True,4_bedroom,6400,6880,6640,4,1,25.0,27.0
long_distance,miami,33101,destin,32541,635.9,553,,miami-to-destin,True,4plus_bedroom,7360,7840,7600,4,1,29.0,31.0
long_distance,miami,33101,panama-city,32401,579.7,514,,miami-to-panama-city,True,1_bedroom,4006,4366,4186,2,1,20.0,22.0
long_distance,miami,33101,panama-city,32401,579.7,514,,miami-to-panama-city,True,2_bedroom,4006,4366,4186,2,1,20.0,22.0
long_distance,miami,33101,panama-city,32401,579.7,514,,miami-to-panama-city,True,3_bedroom,5237,5657,5447,3,1,23.0,25.0
long_distance,miami,33101,panama-city,32401,579.7,514,,miami-to-panama-city,True,4_bedroom,5928,6408,6168,4,1,23.0,25.0
long_distance,miami,33101,panama-city,32401,579.7,514,,miami-to-panama-city,True,4plus_bedroom,6888,7368,7128,4,1,27.0,29.0
